Date,RET_AAPL,RET_MSFT,RET_AMZN,RET_GOOGL,RET_META,RET_NVDA,RET_JPM,RET_V,RET_JNJ,RET_PG,RET_HD,RET_MA,RET_XOM,RET_BAC,RET_PFE,RET_KO,RET_PEP,RET_CVX,RET_MRK,RET_COST,RET_WMT,RET_DIS,Mkt-RF,RF,SMB,HML
2023-08-24,-2.617047,-2.149844,-2.715472,-1.956638,-2.545538,0.099736,-0.095013,-1.167971,0.340358,-0.463312,-1.073343,-0.845249,-0.746632,0.597556,-1.363870,-0.265487,-0.527731,-0.822598,-1.662186,-1.505985,-0.765335,-3.914721,-1.420000,0.020000,-0.190000,0.610000
2023-08-25,1.264295,0.940704,1.077062,0.077067,-0.435919,-2.427739,-0.122238,1.294518,1.433813,0.655566,0.083685,1.312643,1.786551,-0.419306,0.608386,0.465820,1.264255,0.747091,0.694381,0.432568,0.592756,1.079169,0.650000,0.020000,-0.070000,-0.570000
2023-08-28,0.884631,0.222920,-0.090046,0.870026,1.667248,1.775389,0.346836,0.519437,-1.178956,0.156332,0.944719,1.129357,0.840665,0.912292,-0.467278,0.281508,0.462597,0.685045,-1.161422,0.408213,0.570285,0.959692,0.630000,0.020000,-0.020000,0.410000
2023-08-29,2.181005,1.455058,1.329431,2.717330,2.663136,4.161413,0.813216,0.619286,0.012189,0.058510,1.064689,1.033255,0.595439,1.425574,-0.165714,-0.099071,0.377245,-0.156058,0.973114,1.227216,0.837933,0.285176,1.500000,0.020000,0.010000,-0.120000
2023-08-30,1.917251,0.115717,0.118600,0.973489,-0.969840,0.983923,-0.403323,0.362760,-0.353006,0.110493,1.020530,0.549015,0.974419,-0.445662,-0.691555,-0.049592,0.082909,0.137520,0.200009,-0.093990,0.718546,-0.142182,0.410000,0.020000,0.240000,-0.460000
2023-08-31,0.117240,-0.313267,2.176640,0.213416,0.267704,0.184731,-1.235152,-0.223364,-1.252048,0.194762,-0.099843,-0.306829,0.279575,-0.451383,-1.448455,-1.058380,-1.053856,0.574360,-1.116049,1.294585,0.874684,-0.711914,-0.080000,0.020000,-0.230000,0.220000
2023-09-01,0.846320,0.274572,0.079705,-0.374516,0.165609,-1.714123,0.334869,0.989084,-0.742216,0.110125,0.841676,0.710071,2.095517,1.081265,1.130572,-0.869120,-1.461318,1.986356,0.789132,-0.915746,-0.639566,-2.437850,0.260000,0.020000,0.670000,0.580000
2023-09-05,0.126689,1.487861,-0.615400,0.081053,1.272021,0.080400,-1.103421,-1.116436,0.124636,-1.339689,-1.591204,-0.979374,0.008805,-1.138717,-1.117933,-0.826174,-0.661668,1.314659,-2.121265,0.088185,-0.804600,-0.551197,-0.540000,0.020000,-1.360000,-0.870000
2023-09-06,-3.579354,-0.200860,-1.391421,-0.964829,-0.326507,-3.054961,-0.165262,0.334233,-1.661709,-0.196806,-0.543060,0.408258,0.863221,-0.907493,-2.854744,-0.068006,0.327292,0.102137,-0.948750,0.359833,0.748729,-0.258654,-0.710000,0.020000,-0.010000,-0.180000
2023-09-07,-2.924927,-0.892203,1.839543,0.594972,-0.167125,-1.742412,-0.855429,0.398101,1.278405,0.953060,0.742332,0.348514,-0.489050,-0.915818,-0.261839,-0.765550,0.955758,0.005986,1.361642,0.353019,1.238625,-0.506306,-0.400000,0.020000,-0.630000,0.020000
2023-09-08,0.349172,1.321567,0.275654,0.828039,-0.261178,-1.446770,0.076561,0.060697,0.331206,-0.429707,0.088323,0.053058,1.456786,0.817626,-0.087515,0.000000,-0.073694,0.342066,1.028337,0.468447,0.183513,1.253579,0.120000,0.020000,-0.620000,0.400000
2023-09-11,0.662246,1.097910,3.523121,0.395926,3.246172,-0.864570,0.437996,-0.028290,1.307916,1.190074,-0.103470,0.445964,-1.254215,0.423137,-0.905116,0.942914,1.509056,-2.063257,-0.412655,1.377032,0.348057,1.152224,0.660000,0.020000,-0.260000,-0.520000
2023-09-12,-1.706048,-1.825776,-1.306786,-1.153958,-1.918316,-0.681757,1.301384,0.032355,0.565607,-1.757673,-0.636463,-0.100803,2.916954,1.720509,0.618745,-0.985062,-0.368850,1.862473,0.386747,0.001779,0.109532,1.405726,-0.590000,0.020000,-0.250000,1.010000
2023-09-13,-1.185474,1.293081,2.563202,1.012284,1.127079,1.370627,0.047846,0.214305,0.250629,0.697239,-0.122604,0.007197,-0.893695,-0.310677,-0.204971,0.240137,0.790919,-0.365698,-1.109903,0.173594,0.024310,-0.238994,0.030000,0.020000,-0.790000,-0.200000
2023-09-14,0.878228,0.785562,-0.089751,1.016770,2.183201,0.211082,1.939770,-2.554148,-0.152456,1.097402,1.150760,-0.711010,1.786324,1.108038,0.205392,0.827854,0.862639,0.619729,1.083312,0.895015,0.419298,1.197888,0.830000,0.020000,0.220000,0.860000
2023-09-15,-0.415386,-2.503685,-2.991986,-0.506933,-3.660349,-3.687972,-0.294810,-0.178077,-1.398545,-0.839964,-2.496761,0.234671,-1.535604,-1.232893,-0.234265,-0.889478,-0.766968,-0.436520,-0.665194,-1.489106,-0.369135,1.302083,-1.210000,0.020000,0.150000,0.250000
2023-09-18,1.691319,-0.351286,-0.292046,0.589564,0.745898,0.150364,0.208316,1.489193,0.631779,0.377922,-1.288113,0.680648,0.805483,-0.277380,-1.262105,0.621309,-0.255790,0.432433,0.279014,1.143178,-0.741027,-0.654381,-0.040000,0.020000,-0.830000,-0.180000
2023-09-19,0.618112,-0.124592,-1.678805,-0.123037,0.832916,-1.014424,-0.127424,-0.449601,-0.166217,-0.292103,-0.835275,-0.863052,-0.263510,-0.382478,1.040434,-0.205824,-0.590930,-0.011951,-0.426628,0.289639,-0.024473,-3.622654,-0.260000,0.020000,-0.120000,0.000000
2023-09-20,-1.999217,-2.397697,-1.700219,-3.115020,-1.770091,-2.943476,-0.423008,-0.697976,0.437754,-0.084644,-1.191941,-0.727870,-0.792639,-0.349040,-1.088557,0.446893,0.033630,-0.305023,-0.046593,-0.092135,0.324408,0.756642,-0.950000,0.020000,-0.100000,0.260000
2023-09-21,-0.888949,-0.386586,-4.405345,-2.467474,-1.314773,-2.893051,-0.782187,-2.170674,-0.767302,-0.866615,-1.318917,-1.744121,-1.408935,-1.751320,-2.290315,-1.540032,-1.681767,-0.899887,-0.540465,-1.551871,-1.214088,0.205915,-1.680000,0.020000,0.190000,0.380000
2023-09-22,0.494442,-0.788624,-0.162381,-0.145652,1.132800,1.445725,-0.958285,-0.646648,-0.717555,-0.368095,-0.335764,-0.282621,0.156840,-1.461671,-0.487065,0.104264,-0.062721,0.659852,-0.365430,0.632331,0.265572,-1.788939,-0.250000,0.020000,0.010000,-0.500000
2023-09-25,0.738027,0.167184,1.665125,0.660257,0.585123,1.470809,0.494073,-0.731660,-0.149522,-0.606937,0.248571,0.067124,1.122339,-0.144707,0.887133,-1.041663,-0.536327,1.461384,-0.470178,0.005362,0.443476,-0.295399,0.390000,0.020000,-0.110000,0.330000
2023-09-26,-2.339832,-1.700580,-4.029863,-1.937305,-0.621623,-0.736584,-1.037912,-1.589815,-0.773742,-0.889397,-1.288769,-1.766504,0.154864,-1.557972,-1.758637,-0.824563,-1.038259,-0.539378,-0.425176,-1.013203,-0.349529,-1.185038,-1.460000,0.020000,0.400000,-0.500000
2023-09-27,-0.889764,0.208249,0.000000,1.532232,-0.408074,1.328996,0.586504,-0.065313,-1.201119,-1.326027,-0.237989,0.025282,3.255733,0.368053,-0.925928,-1.025987,-1.709950,1.930862,-1.375824,1.911515,-0.480017,-0.187388,0.130000,0.020000,0.690000,0.100000
2023-09-28,0.152565,0.271751,0.000000,1.355896,2.089071,1.462290,1.241581,0.941181,-0.146386,-0.678714,0.553293,1.001317,-0.607325,1.063444,-0.031151,-0.250229,-0.041276,-0.263094,0.346333,0.905016,0.507063,0.287860,0.650000,0.020000,0.160000,0.030000
2023-09-29,0.304646,0.672736,0.904905,-1.095885,-1.233723,0.951519,-1.741292,-0.712257,-0.720293,-0.328003,-0.438234,-0.883726,-1.581988,-0.653129,3.365526,0.304590,-0.035410,-1.154817,-1.294345,-0.645402,-1.605760,1.148136,-0.270000,0.020000,-0.040000,0.320000
2023-10-02,1.483566,1.916059,1.840783,2.529409,2.201792,2.949487,-0.861945,0.547802,-0.385243,-0.459350,-0.771119,-0.015158,-1.658439,-2.483557,2.321373,-0.893164,-0.159337,-1.233532,-0.388514,1.123971,0.106295,0.764961,-0.140000,0.020000,-0.920000,-1.050000
2023-10-03,-0.776981,-2.613402,-3.661367,-1.296852,-1.916427,-2.824792,-0.737319,-1.063695,0.122475,0.206634,-2.631478,-1.210053,0.172964,-2.958789,-0.117841,-1.081489,-0.868953,0.234164,-0.760618,-1.097503,-0.630863,-2.608057,-1.490000,0.020000,-0.330000,-0.140000
2023-10-04,0.730869,1.777323,1.828094,2.121869,1.541849,1.204123,0.448472,1.053276,0.115869,0.329919,0.154145,0.690423,-3.738238,0.115771,-1.740413,0.291557,0.721537,-2.330314,0.393043,1.196404,1.200570,-0.276586,0.770000,0.020000,-0.270000,-0.370000
2023-10-05,0.719788,0.125397,-0.818898,-0.125693,-0.258523,1.469089,0.421646,0.977414,1.041661,-1.486596,-0.235988,0.256879,-2.251124,0.462589,0.480332,-4.832845,-5.215800,0.527493,1.399631,-0.398741,-1.192529,1.878467,-0.150000,0.020000,0.310000,0.100000
2023-10-06,1.475051,2.473708,1.587806,1.858296,3.490910,2.403322,1.539547,0.668157,0.318203,0.201674,0.383949,0.956353,-1.669891,0.038392,-1.015836,1.450935,0.118665,-1.018948,0.270264,-2.105292,-1.678416,2.635802,1.210000,0.020000,-0.300000,-0.560000
2023-10-09,0.845116,0.782248,0.234445,0.610543,0.928894,-1.068574,-0.227420,-0.255281,0.570915,-0.506652,0.867415,-0.811614,3.499129,0.920610,0.211295,-0.489271,0.667539,2.767700,0.596845,0.258310,-0.364412,2.122024,0.590000,0.020000,-0.310000,0.250000
2023-10-10,-0.335222,-0.433557,0.951194,-0.260083,1.093095,1.159645,0.607842,0.921355,-0.113551,0.990516,1.306877,1.426255,-0.423721,2.660576,-0.090376,2.174719,1.883993,-0.107960,-0.851669,0.558142,1.129359,0.342373,0.600000,0.020000,0.160000,0.630000
2023-10-11,0.790417,1.227201,1.814957,1.803575,1.858086,2.200965,0.343292,-0.388852,-1.376604,-1.229425,-0.391014,-0.139863,-3.585341,0.037011,-0.180881,-0.592264,-1.082733,-3.266497,-0.144768,0.610218,0.399738,-0.164717,0.330000,0.020000,-0.670000,0.380000
2023-10-12,0.506119,-0.379036,0.379276,-1.124154,-1.116484,0.296974,-0.232630,0.466745,0.096067,0.223745,-1.687631,0.022503,-0.018781,-0.444106,-0.573855,-1.675656,-2.791787,0.080704,0.125628,-0.307664,0.455046,-0.589274,-0.810000,0.020000,-1.470000,0.110000
2023-10-13,-1.029291,-1.035752,-1.919450,-1.158534,-2.921390,-3.161147,1.501950,0.375881,0.332608,0.955934,-0.375403,-0.467616,3.193402,-0.520450,-2.460501,0.151488,1.214584,1.755252,0.405479,0.542778,0.553631,0.000000,-0.590000,0.020000,-0.460000,0.060000
2023-10-16,-0.072687,1.498166,2.126520,1.266746,2.052804,1.394592,-0.101360,1.009811,0.433524,0.953764,1.853251,0.786368,0.072790,0.859493,3.612592,1.020987,0.674993,0.816772,0.124964,0.952600,0.863413,1.612333,1.130000,0.020000,0.610000,-0.100000
2023-10-17,-0.878472,-0.174365,-0.814788,0.445709,0.887439,-4.679454,-0.216424,0.470685,-0.914121,0.130047,-0.467498,0.152071,1.309703,2.334191,-1.562969,1.197830,-0.440763,1.324060,0.028827,0.367010,0.130274,0.571690,0.090000,0.020000,0.870000,0.700000
2023-10-18,-0.739489,-0.587250,-2.540501,-1.259631,-2.169759,-3.964688,-1.098082,-1.546437,-2.152582,2.577618,-1.926050,-2.130581,1.400478,-1.122370,-4.091612,-0.036995,1.035090,0.793617,-2.092753,0.052223,0.074330,-1.763335,-1.460000,0.020000,-0.630000,-0.180000
2023-10-19,-0.216086,0.366555,0.210715,-0.152243,-1.312413,-0.225119,-0.424925,-1.541241,-0.268445,-0.562744,-1.195572,-1.358044,0.061985,-1.281581,-0.700411,0.555043,-0.907234,0.106554,-1.529564,-1.567931,-0.476646,-1.688705,-0.920000,0.020000,-0.500000,-0.220000
2023-10-20,-1.470418,-1.403464,-2.515573,-1.560794,-1.329896,-1.695948,-1.610565,-0.183907,0.446428,-0.134910,-0.125533,-0.892050,-1.716529,-2.410963,-1.731327,0.404791,-0.348773,-1.342390,2.230413,-2.245291,-1.250242,-0.720732,-1.320000,0.020000,0.060000,-0.150000
2023-10-23,0.069401,0.811218,1.110489,0.663729,1.736596,3.836975,-1.364126,-0.792697,-1.052284,0.067524,-0.467861,-0.192518,-1.467392,-2.812621,0.619913,-0.897929,0.049999,-3.686397,0.662317,-0.115738,1.417222,0.544461,-0.230000,0.020000,-0.260000,-0.780000
2023-10-24,0.254328,0.367406,1.580278,1.692294,-0.464946,1.600921,0.120558,1.347548,-0.105687,1.181255,-0.617394,0.844488,-0.968484,-0.391091,-1.329443,2.884605,1.318089,-2.508090,-0.309642,-0.081479,1.391224,-0.649816,0.740000,0.020000,0.250000,-0.580000
2023-10-25,-1.349154,3.067809,-5.577161,-9.509397,-4.165740,-4.314873,-0.545433,0.937568,0.224828,0.466964,-0.840055,-0.155070,0.184517,0.314096,0.985872,0.862686,0.098648,-0.497939,0.582370,-0.335244,-0.300146,-2.386143,-1.570000,0.020000,-0.310000,0.850000
2023-10-26,-2.460536,-3.751428,-1.499300,-2.651057,-3.732517,-3.477814,0.256406,-2.351701,-1.695593,-0.531217,-1.042974,-5.622429,-0.911688,2.230909,1.399274,-0.605836,-0.578998,-0.718550,1.852759,-0.434573,-0.608270,-1.005091,-1.150000,0.020000,0.850000,1.680000
2023-10-27,0.796912,0.585564,6.832816,-0.089959,2.906204,0.431482,-3.601875,-0.869071,-2.281866,-1.762343,-0.553986,-0.139895,-1.905197,-3.637050,-3.369702,-0.968082,-1.108958,-6.720480,-2.586457,-0.834540,-0.370897,-0.564038,-0.520000,0.020000,-0.350000,-0.590000
2023-10-30,1.230522,2.274029,3.890723,1.874434,1.998447,1.632098,1.274990,1.661779,0.982122,1.427009,1.815831,2.290721,0.312641,2.065941,1.461296,1.647365,1.666445,1.205367,-0.136161,2.182212,1.147857,1.701741,1.150000,0.020000,-0.380000,0.290000
2023-10-31,0.281882,0.237168,0.286331,-0.305318,-0.459263,-0.925651,1.193403,0.866682,0.890954,0.515896,1.140400,1.055250,-0.028345,2.530182,0.032738,0.605505,0.616213,-0.246412,0.019472,-0.439735,0.239239,1.127900,0.630000,0.020000,0.050000,-0.060000
2023-11-01,1.873857,2.354275,2.937864,1.910063,3.511800,3.788656,-0.086296,1.480207,0.235969,-0.279957,0.681448,0.390591,-0.198396,0.227778,-0.163609,-0.088504,0.973776,-1.200845,0.146066,0.789234,0.893461,-0.637311,0.930000,0.020000,-0.630000,-0.020000
2023-11-02,2.069344,0.650152,0.781027,0.822457,-0.314267,2.790297,1.784954,1.957418,1.042428,1.223192,2.756154,1.288981,3.284759,4.621208,-0.032774,1.151662,1.188829,3.319901,0.000000,0.034183,0.394251,2.738363,1.940000,0.020000,0.470000,1.630000
2023-11-03,-0.518126,1.286171,0.383862,1.262838,1.199879,3.445500,1.117243,0.143874,0.732178,-0.904662,0.366686,0.877985,-1.218960,2.896450,2.491804,-0.613076,-0.023981,-0.773077,0.515305,0.886734,-0.519585,2.137118,1.100000,0.020000,1.610000,0.610000
2023-11-06,1.460522,1.057261,0.822510,0.890799,0.381423,1.657596,0.755234,-0.045136,0.237864,0.579726,-0.351812,0.028487,-1.772137,-0.316668,-0.255923,0.405368,-0.053953,-0.413231,0.928608,1.590292,0.133615,-1.234285,0.010000,0.020000,-1.070000,-0.640000
2023-11-07,1.445070,1.121940,2.125376,0.552782,0.956332,0.445909,-0.048576,0.525681,-0.527356,-0.231852,0.067912,0.701789,-1.567968,-0.600076,0.224496,0.368612,0.287927,-1.761892,-0.325850,0.254483,0.466997,0.678409,0.350000,0.020000,-0.010000,-1.220000
2023-11-08,0.588501,0.740561,-0.441458,0.664287,0.301088,1.346963,0.493034,-0.139207,-0.364471,-0.385171,0.390130,0.213454,-1.228285,-0.958812,-1.375997,-0.157395,0.125620,-1.391896,0.384615,-0.680971,-0.814960,-0.106386,-0.030000,0.020000,-0.820000,-0.460000
2023-11-09,-0.262454,-0.691087,-1.041664,-1.213615,0.240792,0.807323,-0.297136,-0.930669,-1.948782,0.226662,-2.720330,-0.446509,0.029166,-1.290773,-2.400521,-0.753193,-0.734789,-0.323008,-1.934867,-0.724359,-0.231285,6.911232,-0.890000,0.020000,-1.080000,0.490000
2023-11-10,2.322007,2.489676,2.105257,1.804359,2.564346,2.949940,1.483131,1.493960,-0.115347,0.705016,1.292247,1.654821,0.767293,0.544860,-0.673859,0.105884,0.457377,0.711543,-0.966984,2.458854,1.384820,-2.291347,1.490000,0.020000,-0.580000,-0.440000
2023-11-13,-0.858373,-0.808812,-0.675677,-0.377109,0.127745,0.589636,-0.443910,-0.236491,0.258115,0.693493,-1.207155,-0.007617,1.050588,0.072267,-1.696068,0.370244,0.509225,0.734528,1.065195,0.192336,0.896559,1.325488,-0.050000,0.020000,0.150000,-0.260000
2023-11-14,1.428570,0.979032,2.251215,1.158311,2.162889,2.130807,1.824681,0.927772,0.020290,-0.223019,5.401441,0.836829,0.385025,5.487337,0.966199,0.298605,0.202662,0.729196,-0.292772,2.173869,-0.017876,1.822452,2.180000,0.020000,2.990000,1.190000
2023-11-15,0.304094,0.040594,-1.783269,0.748382,-1.070447,-1.546649,0.875765,0.473797,0.772071,-0.460160,1.501828,-0.206225,-0.604080,1.368939,3.178399,0.192648,-0.511583,0.351579,-0.802570,1.012187,1.270496,3.140431,0.180000,0.020000,-0.050000,0.490000
2023-11-16,0.904218,1.758350,-0.258376,1.715928,0.444822,1.210940,1.141987,0.185403,0.873627,0.931173,-0.567832,0.068046,-1.157630,-0.270096,-1.391196,-0.104866,0.275045,-1.582784,0.631455,-3.049683,-8.092824,0.617500,-0.110000,0.020000,-1.400000,-0.300000
2023-11-17,-0.010549,-1.680102,1.645306,-1.183064,0.254365,-0.367819,0.904604,0.398261,-0.206553,-1.151598,0.270854,0.805851,2.439965,1.489509,0.503851,0.192465,-0.566470,1.897425,-0.235314,-0.247178,-0.442207,-0.380926,0.250000,0.020000,0.990000,0.630000
2023-11-20,0.927826,2.052180,0.654369,0.694680,1.471444,2.253629,0.307517,0.164305,0.881585,-0.529565,0.299409,1.024221,-0.438240,0.100068,0.200539,0.244504,-0.143897,-0.055354,0.914012,0.632421,-0.032179,0.934682,0.730000,0.020000,0.000000,-0.290000
2023-11-21,-0.423084,-1.157798,-1.526046,0.528439,-0.879458,-0.922456,-0.208754,0.904097,0.807154,-0.439210,-0.924746,1.125119,-0.038301,-1.166284,1.067383,1.097559,0.768682,-0.235504,-0.457741,0.602613,0.360603,-0.610336,-0.320000,0.020000,-0.800000,-0.610000
2023-11-22,0.351434,1.281265,1.952754,1.109775,1.338340,-2.458755,0.235347,0.590740,-0.198522,0.942471,1.264173,0.337447,-0.430761,-0.101141,0.066013,0.672065,0.846242,0.201338,-0.518531,0.818083,-0.763523,0.656433,0.470000,0.020000,0.210000,-0.040000
2023-11-24,-0.700423,-0.111176,0.020448,-1.299757,-0.954632,-1.929542,0.136979,0.228596,1.113906,0.238366,0.485125,0.528843,0.538394,0.337502,0.593658,0.256762,0.088647,0.394934,0.186859,0.387033,0.898695,1.041332,0.110000,0.020000,0.590000,0.180000
2023-11-27,-0.094750,0.312645,0.674656,-0.204836,-1.043674,0.975387,-0.227980,-0.062914,-0.799981,-0.092469,0.070794,-0.855747,-0.583345,-0.571825,-1.180331,-0.187820,-0.619976,-0.372687,-0.431920,0.598638,0.454968,-0.926495,-0.230000,0.020000,-0.110000,-0.090000
2023-11-28,0.321408,1.080279,-0.473835,0.579125,1.281753,-0.872695,0.228501,-0.472182,0.231356,0.694240,0.778315,0.009791,-0.057698,-0.101469,-1.493027,0.205275,0.320834,0.796612,-1.232382,-0.151316,1.192810,-2.805502,0.050000,0.020000,-0.290000,0.040000
2023-11-29,-0.540966,-1.006023,-0.482889,-1.610784,-2.002997,0.667083,0.507995,0.510002,0.316551,-0.761690,-0.073877,0.198021,-1.501454,2.641361,1.313586,-0.597475,-1.006740,-1.099576,0.948286,-1.033665,-1.613710,0.000000,0.010000,0.020000,0.430000,0.690000
2023-11-30,0.306278,0.015847,-0.157197,-1.822368,-1.520178,-2.845871,1.140483,0.963695,1.676430,1.581410,0.794158,0.978491,0.390848,1.396749,1.296525,1.159775,1.443681,-0.215403,1.334917,0.830159,-0.249870,0.205391,0.350000,0.020000,-0.460000,0.010000
2023-12-01,0.679124,-1.161229,0.643441,-0.505544,-0.712212,-0.010692,0.486931,-0.089600,2.405264,-0.560159,1.955418,0.128062,0.243333,1.541485,-5.119788,0.342234,0.237688,0.842625,0.956297,0.592148,-0.867119,-0.118665,0.810000,0.020000,2.060000,1.070000
2023-12-04,-0.946450,-1.433863,-1.489494,-1.964195,-1.477754,-2.683640,0.733234,-0.783778,0.315706,-0.393037,1.376615,-1.479392,-0.543734,-0.452188,1.279833,-0.119374,0.266764,0.041435,1.546482,0.474640,-0.025913,-0.615683,-0.440000,0.020000,1.410000,0.510000
2023-12-05,2.106310,0.915631,1.408457,1.330561,-0.540579,2.329381,-0.012663,0.066813,-0.207724,-3.485492,-0.160478,0.112681,-1.942798,-0.778717,-0.648885,0.153664,-0.709472,-1.387454,1.113653,1.046600,0.926770,-1.325945,-0.210000,0.020000,-0.830000,-0.830000
2023-12-06,-0.568715,-0.998607,-1.606754,-0.740517,-0.263922,-2.282783,-1.050830,-0.125676,-1.217288,-0.074936,0.806809,0.413524,-1.324167,-0.163501,-1.031288,-0.102285,-0.256061,-0.231006,-0.564820,0.343586,-1.085211,0.782024,-0.400000,0.020000,0.300000,0.320000
2023-12-07,1.013949,0.582971,1.632992,5.314536,2.879189,2.402020,0.307071,0.601673,-0.778937,-0.102297,0.018389,0.674988,-0.696190,0.425802,-0.555763,0.238910,-0.029848,-0.077164,-1.656727,0.579534,-0.658116,0.928963,0.810000,0.020000,0.060000,0.470000
2023-12-08,0.741224,0.884234,0.367642,-1.416764,1.886146,1.952980,1.103408,-0.031285,-0.630632,-0.921495,0.091998,-0.239626,1.148136,0.978471,0.523929,-0.221309,-1.062926,1.327037,-0.125144,-0.027869,-1.049448,0.836496,0.440000,0.020000,0.010000,0.520000
2023-12-11,-1.292711,-0.782963,-1.037850,-1.259365,-2.244910,-1.850294,0.365872,0.304992,0.414446,0.461608,1.488625,0.861314,0.070328,-0.355294,-0.486456,0.733656,1.291644,0.027723,0.597584,2.141556,0.251889,-0.667962,0.360000,0.020000,-0.390000,-0.120000
2023-12-12,0.792006,0.829532,1.089860,-0.577664,2.748402,2.209026,0.892513,1.185101,0.006469,0.082270,0.564405,1.212374,-1.575995,-0.356561,-0.209478,0.643630,0.387300,-1.281591,-0.009582,0.904025,0.079357,-1.225594,0.340000,0.020000,-0.430000,-0.880000
2023-12-13,1.669156,-0.002678,0.922159,0.037731,0.155571,0.904363,0.336407,1.086470,0.464288,1.808978,3.061215,0.934053,0.887294,4.229016,-6.718000,0.858291,2.101289,1.480689,2.635126,1.985713,1.777202,1.932599,1.540000,0.020000,1.720000,1.350000
2023-12-14,0.075770,-2.254459,-0.954043,-0.475241,-0.468992,0.544844,1.819211,-1.391120,0.693261,-2.638330,2.449046,-1.441086,2.689044,5.930068,-1.987986,-1.485059,-2.185907,3.678854,-0.432576,-1.747660,-1.220385,1.195727,0.500000,0.020000,1.110000,2.030000
2023-12-15,-0.272587,1.311736,1.729754,0.500237,0.525243,1.116854,0.756134,-0.270552,-1.090087,-0.483890,0.622500,0.002397,-0.669422,-1.001749,1.913496,-0.745257,-0.742961,-0.386835,-0.727237,4.445269,0.374589,-0.510970,-0.060000,0.020000,-0.400000,-0.570000
2023-12-18,-0.850336,0.517888,2.733884,2.413283,2.896207,2.427893,0.605212,0.131755,0.180455,1.535157,-0.901132,1.400008,0.743312,-0.505958,1.614732,0.716723,1.143710,0.220934,0.884786,3.403082,1.459981,-0.641992,0.420000,0.020000,-0.400000,-0.360000
2023-12-19,0.536029,0.163701,-0.181745,0.625898,1.665614,-0.944550,1.335510,0.627010,0.656208,0.000000,0.359168,0.245035,1.318238,0.239321,4.065041,-0.321914,-0.568352,1.309478,0.424359,-0.513775,0.361372,1.152273,0.710000,0.020000,1.360000,0.690000
2023-12-20,-1.071398,-0.707286,-1.085895,1.236759,-0.308264,-3.009824,-1.127933,-1.107746,-2.038863,-1.546142,-0.968551,-1.414921,-1.670073,-1.581640,-1.882115,-2.073776,-1.345620,-0.916634,-1.061127,-2.469974,-1.170180,-2.831888,-1.550000,0.020000,-0.370000,0.130000
2023-12-21,-0.076996,0.787884,1.130687,1.503537,1.377111,1.827026,0.570395,0.945134,1.024346,0.243212,0.088895,0.951249,0.454241,0.667078,2.461102,0.659599,0.772510,0.306151,0.977589,0.629338,0.709110,0.821727,1.090000,0.020000,0.740000,-0.040000
2023-12-22,-0.554747,0.278396,-0.273010,0.762003,-0.197673,-0.326610,-0.059710,-0.427665,0.400408,0.707044,-0.108885,0.155874,0.176944,0.692772,0.317900,0.569069,0.425233,0.225590,1.231327,0.968195,1.195104,-1.086714,0.200000,0.020000,0.640000,0.100000
2023-12-26,-0.284105,0.021365,-0.006514,0.021214,0.407486,0.919519,0.591411,0.282460,0.437409,0.454296,0.206532,-0.101395,0.225682,1.286265,0.035230,0.411519,0.703706,0.900375,-0.065000,0.449676,-0.153226,-0.076905,0.480000,0.020000,0.700000,0.440000
2023-12-27,0.051814,-0.157462,-0.045634,-0.812621,0.845453,0.280032,0.599805,-0.088743,0.134489,0.082225,-0.223275,0.162851,-0.469936,-0.059055,0.703982,0.256150,0.319795,-0.328073,0.325204,1.088503,0.939859,-0.626726,0.160000,0.020000,0.130000,0.110000
2023-12-28,0.222619,0.323454,0.026091,-0.099738,0.136951,0.212483,0.531293,0.567718,0.147118,-0.225930,-0.335703,0.461886,-1.445988,0.118205,0.629148,0.068132,-0.005891,-1.408707,0.731598,-0.554888,-0.196372,0.022133,-0.010000,0.020000,-0.360000,0.030000
2023-12-29,-0.542425,0.202508,-0.938846,-0.385067,-1.216798,0.000000,-0.117456,-0.019187,0.102174,0.555814,-0.233202,0.044575,-0.209611,-0.619847,0.000000,0.306393,0.265652,-0.407291,0.229861,-0.455434,0.050777,-0.121689,-0.430000,0.020000,-1.120000,-0.370000
2024-01-02,-3.578660,-1.374832,-1.322897,-1.088144,-2.166915,-2.734137,1.164028,-0.568478,2.060735,1.501311,-0.424172,-1.083212,2.380475,0.683114,3.265016,1.510252,1.807590,0.214529,3.870834,-1.428622,1.040293,0.465185,-0.700000,0.020000,-0.550000,0.780000
2024-01-03,-0.748758,-0.072822,-0.973782,0.542831,-0.525568,-1.243562,-0.435852,-0.343807,0.625126,-0.605082,-1.976350,-0.739546,0.840176,-1.091463,0.000000,0.234038,0.023125,1.906604,1.351115,-0.916008,0.006274,1.036258,-1.010000,0.020000,-1.940000,-0.110000
2024-01-04,-1.270009,-0.717757,-2.626789,-1.821204,0.769297,0.901855,0.663635,0.631838,-0.211228,0.547881,0.097551,0.238807,-0.871919,0.805252,-2.152696,-0.333559,-0.855758,-1.096316,1.951736,0.567706,-0.966730,-1.189304,-0.330000,0.020000,0.210000,0.090000
2024-01-05,-0.401294,-0.051626,0.463442,-0.483927,1.391467,2.289669,0.501700,0.030799,0.311304,-0.827441,1.284768,-0.083370,0.302963,1.863919,1.306277,-0.150597,-1.475461,-0.172567,0.179478,1.181464,-0.665567,0.375450,0.150000,0.020000,-0.810000,0.630000
